,sim,lda,freq,lda_log_freq_1,corpus,n_comp,size,delta,delta_max
7925,0,0.43322,0.40178,0.42591,en_combination,5,512,0.024129999999999985,0.03143999999999997
7926,0,0.43322,0.40178,0.41611,en_combination,5,1024,0.014329999999999954,0.03143999999999997
7927,0,0.43322,0.40178,0.42302,en_combination,5,2048,0.02123999999999998,0.03143999999999997
7928,0,0.43322,0.40178,0.42359,en_combination,5,4096,0.021809999999999996,0.03143999999999997
7929,0,0.43322,0.40178,0.42063,en_combination,5,8192,0.018849999999999978,0.03143999999999997
7930,0,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7931,1,0.43322,0.40178,0.41947,en_combination,5,16,0.017689999999999984,0.03143999999999997
7932,1,0.43322,0.40178,0.39409,en_combination,5,32,-0.00769000000000003,0.03143999999999997
7933,1,0.43322,0.40178,0.42418,en_combination,5,64,0.022399999999999975,0.03143999999999997
7934,1,0.43322,0.40178,0.42051,en_combination,5,128,0.01872999999999997,0.03143999999999997
7935,1,0.43322,0.40178,0.42518,en_combination,5,256,0.023399999999999976,0.03143999999999997
7936,1,0.43322,0.40178,0.4108,en_combination,5,512,0.009019999999999972,0.03143999999999997
7937,1,0.43322,0.40178,0.42337,en_combination,5,1024,0.021589999999999998,0.03143999999999997
7938,1,0.43322,0.40178,0.4218,en_combination,5,2048,0.020019999999999982,0.03143999999999997
7939,1,0.43322,0.40178,0.42177,en_combination,5,4096,0.019989999999999952,0.03143999999999997
7940,1,0.43322,0.40178,0.42045,en_combination,5,8192,0.018669999999999964,0.03143999999999997
7941,1,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7942,2,0.43322,0.40178,0.38066,en_combination,5,16,-0.021120000000000028,0.03143999999999997
7943,2,0.43322,0.40178,0.40311,en_combination,5,32,0.0013299999999999979,0.03143999999999997
7944,2,0.43322,0.40178,0.3935,en_combination,5,64,-0.00828000000000001,0.03143999999999997
7945,2,0.43322,0.40178,0.42965,en_combination,5,128,0.02786999999999995,0.03143999999999997
7946,2,0.43322,0.40178,0.4222,en_combination,5,256,0.020419999999999994,0.03143999999999997
7947,2,0.43322,0.40178,0.42759,en_combination,5,512,0.02581,0.03143999999999997
7948,2,0.43322,0.40178,0.42349,en_combination,5,1024,0.02170999999999995,0.03143999999999997
7949,2,0.43322,0.40178,0.423,en_combination,5,2048,0.02121999999999996,0.03143999999999997
7950,2,0.43322,0.40178,0.4213,en_combination,5,4096,0.019519999999999982,0.03143999999999997
7951,2,0.43322,0.40178,0.42214,en_combination,5,8192,0.02035999999999999,0.03143999999999997
7952,2,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7953,3,0.43322,0.40178,0.2353,en_combination,5,16,-0.16648000000000002,0.03143999999999997
7954,3,0.43322,0.40178,0.38726,en_combination,5,32,-0.014520000000000033,0.03143999999999997
7955,3,0.43322,0.40178,0.41543,en_combination,5,64,0.013649999999999995,0.03143999999999997
7956,3,0.43322,0.40178,0.40046,en_combination,5,128,-0.0013200000000000434,0.03143999999999997
7957,3,0.43322,0.40178,0.41973,en_combination,5,256,0.017949999999999966,0.03143999999999997
7958,3,0.43322,0.40178,0.4153,en_combination,5,512,0.013519999999999976,0.03143999999999997
7959,3,0.43322,0.40178,0.41938,en_combination,5,1024,0.01759999999999995,0.03143999999999997
7960,3,0.43322,0.40178,0.42386,en_combination,5,2048,0.02207999999999999,0.03143999999999997
7961,3,0.43322,0.40178,0.42427,en_combination,5,4096,0.022489999999999954,0.03143999999999997
7962,3,0.43322,0.40178,0.42283,en_combination,5,8192,0.021049999999999958,0.03143999999999997
7963,3,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7964,4,0.43322,0.40178,0.37284,en_combination,5,16,-0.02894000000000002,0.03143999999999997
7965,4,0.43322,0.40178,0.35394,en_combination,5,32,-0.04784000000000005,0.03143999999999997
7966,4,0.43322,0.40178,0.37376,en_combination,5,64,-0.028020000000000045,0.03143999999999997
7967,4,0.43322,0.40178,0.4279,en_combination,5,128,0.026119999999999977,0.03143999999999997
7968,4,0.43322,0.40178,0.41366,en_combination,5,256,0.011880000000000002,0.03143999999999997
7969,4,0.43322,0.40178,0.41134,en_combination,5,512,0.009559999999999957,0.03143999999999997
7970,4,0.43322,0.40178,0.41815,en_combination,5,1024,0.016369999999999996,0.03143999999999997
7971,4,0.43322,0.40178,0.42439,en_combination,5,2048,0.022609999999999963,0.03143999999999997
7972,4,0.43322,0.40178,0.41989,en_combination,5,4096,0.01810999999999996,0.03143999999999997
7973,4,0.43322,0.40178,0.42163,en_combination,5,8192,0.01984999999999998,0.03143999999999997
7974,4,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7975,5,0.43322,0.40178,0.37208,en_combination,5,16,-0.029700000000000004,0.03143999999999997
7976,5,0.43322,0.40178,0.37479,en_combination,5,32,-0.026990000000000014,0.03143999999999997
7977,5,0.43322,0.40178,0.39457,en_combination,5,64,-0.00721000000000005,0.03143999999999997
7978,5,0.43322,0.40178,0.40036,en_combination,5,128,-0.0014200000000000323,0.03143999999999997
7979,5,0.43322,0.40178,0.41652,en_combination,5,256,0.014739999999999975,0.03143999999999997
7980,5,0.43322,0.40178,0.42353,en_combination,5,512,0.02174999999999999,0.03143999999999997
7981,5,0.43322,0.40178,0.41985,en_combination,5,1024,0.018069999999999975,0.03143999999999997
7982,5,0.43322,0.40178,0.42604,en_combination,5,2048,0.02425999999999995,0.03143999999999997
7983,5,0.43322,0.40178,0.42334,en_combination,5,4096,0.021559999999999968,0.03143999999999997
7984,5,0.43322,0.40178,0.42167,en_combination,5,8192,0.019889999999999963,0.03143999999999997
7985,5,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7986,6,0.43322,0.40178,0.37666,en_combination,5,16,-0.02512000000000003,0.03143999999999997
7987,6,0.43322,0.40178,0.34259,en_combination,5,32,-0.05919000000000002,0.03143999999999997
7988,6,0.43322,0.40178,0.35183,en_combination,5,64,-0.04995000000000005,0.03143999999999997
7989,6,0.43322,0.40178,0.4243,en_combination,5,128,0.022519999999999984,0.03143999999999997
7990,6,0.43322,0.40178,0.42753,en_combination,5,256,0.025749999999999995,0.03143999999999997
7991,6,0.43322,0.40178,0.40424,en_combination,5,512,0.0024599999999999622,0.03143999999999997
7992,6,0.43322,0.40178,0.41312,en_combination,5,1024,0.011339999999999961,0.03143999999999997
7993,6,0.43322,0.40178,0.41859,en_combination,5,2048,0.01680999999999999,0.03143999999999997
7994,6,0.43322,0.40178,0.42396,en_combination,5,4096,0.022179999999999978,0.03143999999999997
7995,6,0.43322,0.40178,0.42374,en_combination,5,8192,0.02195999999999998,0.03143999999999997
7996,6,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
7997,7,0.43322,0.40178,0.28925,en_combination,5,16,-0.11253000000000002,0.03143999999999997
7998,7,0.43322,0.40178,0.38575,en_combination,5,32,-0.016030000000000044,0.03143999999999997
7999,7,0.43322,0.40178,0.40355,en_combination,5,64,0.0017699999999999938,0.03143999999999997
8000,7,0.43322,0.40178,0.40671,en_combination,5,128,0.00492999999999999,0.03143999999999997
8001,7,0.43322,0.40178,0.42519,en_combination,5,256,0.023409999999999986,0.03143999999999997
8002,7,0.43322,0.40178,0.41587,en_combination,5,512,0.014089999999999991,0.03143999999999997
8003,7,0.43322,0.40178,0.42226,en_combination,5,1024,0.020479999999999998,0.03143999999999997
8004,7,0.43322,0.40178,0.42483,en_combination,5,2048,0.02304999999999996,0.03143999999999997
8005,7,0.43322,0.40178,0.42471,en_combination,5,4096,0.02292999999999995,0.03143999999999997
8006,7,0.43322,0.40178,0.42248,en_combination,5,8192,0.020699999999999996,0.03143999999999997
8007,7,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8008,8,0.43322,0.40178,0.3927,en_combination,5,16,-0.009080000000000032,0.03143999999999997
8009,8,0.43322,0.40178,0.31289,en_combination,5,32,-0.08889000000000002,0.03143999999999997
8010,8,0.43322,0.40178,0.41137,en_combination,5,64,0.009589999999999987,0.03143999999999997
8011,8,0.43322,0.40178,0.42114,en_combination,5,128,0.01935999999999999,0.03143999999999997
8012,8,0.43322,0.40178,0.42764,en_combination,5,256,0.025859999999999994,0.03143999999999997
8013,8,0.43322,0.40178,0.42015,en_combination,5,512,0.018369999999999997,0.03143999999999997
8014,8,0.43322,0.40178,0.42248,en_combination,5,1024,0.020699999999999996,0.03143999999999997
8015,8,0.43322,0.40178,0.4231,en_combination,5,2048,0.02131999999999995,0.03143999999999997
8016,8,0.43322,0.40178,0.41978,en_combination,5,4096,0.01799999999999996,0.03143999999999997
8017,8,0.43322,0.40178,0.4219,en_combination,5,8192,0.02011999999999997,0.03143999999999997
8018,8,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8019,9,0.43322,0.40178,0.42068,en_combination,5,16,0.018899999999999972,0.03143999999999997
8020,9,0.43322,0.40178,0.42431,en_combination,5,32,0.022529999999999994,0.03143999999999997
8021,9,0.43322,0.40178,0.38458,en_combination,5,64,-0.01720000000000005,0.03143999999999997
8022,9,0.43322,0.40178,0.43039,en_combination,5,128,0.02860999999999997,0.03143999999999997
8023,9,0.43322,0.40178,0.40958,en_combination,5,256,0.007799999999999974,0.03143999999999997
8024,9,0.43322,0.40178,0.42372,en_combination,5,512,0.02193999999999996,0.03143999999999997
8025,9,0.43322,0.40178,0.42142,en_combination,5,1024,0.01963999999999999,0.03143999999999997
8026,9,0.43322,0.40178,0.42014,en_combination,5,2048,0.018359999999999987,0.03143999999999997
8027,9,0.43322,0.40178,0.42339,en_combination,5,4096,0.021609999999999963,0.03143999999999997
8028,9,0.43322,0.40178,0.42234,en_combination,5,8192,0.020559999999999967,0.03143999999999997
8029,9,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8030,10,0.43322,0.40178,0.36133,en_combination,5,16,-0.04045000000000004,0.03143999999999997
8031,10,0.43322,0.40178,0.39311,en_combination,5,32,-0.008670000000000011,0.03143999999999997
8032,10,0.43322,0.40178,0.40666,en_combination,5,64,0.0048799999999999955,0.03143999999999997
8033,10,0.43322,0.40178,0.42762,en_combination,5,128,0.025839999999999974,0.03143999999999997
8034,10,0.43322,0.40178,0.41251,en_combination,5,256,0.010729999999999962,0.03143999999999997
8035,10,0.43322,0.40178,0.42339,en_combination,5,512,0.021609999999999963,0.03143999999999997
8036,10,0.43322,0.40178,0.41826,en_combination,5,1024,0.016479999999999995,0.03143999999999997
8037,10,0.43322,0.40178,0.4159,en_combination,5,2048,0.014119999999999966,0.03143999999999997
8038,10,0.43322,0.40178,0.42127,en_combination,5,4096,0.019489999999999952,0.03143999999999997
8039,10,0.43322,0.40178,0.42247,en_combination,5,8192,0.020689999999999986,0.03143999999999997
8040,10,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8041,11,0.43322,0.40178,0.41858,en_combination,5,16,0.01679999999999998,0.03143999999999997
8042,11,0.43322,0.40178,0.34484,en_combination,5,32,-0.056940000000000046,0.03143999999999997
8043,11,0.43322,0.40178,0.36751,en_combination,5,64,-0.03427000000000002,0.03143999999999997
8044,11,0.43322,0.40178,0.4066,en_combination,5,128,0.004819999999999991,0.03143999999999997
8045,11,0.43322,0.40178,0.42214,en_combination,5,256,0.02035999999999999,0.03143999999999997
8046,11,0.43322,0.40178,0.41885,en_combination,5,512,0.017069999999999974,0.03143999999999997
8047,11,0.43322,0.40178,0.41967,en_combination,5,1024,0.01788999999999996,0.03143999999999997
8048,11,0.43322,0.40178,0.41923,en_combination,5,2048,0.017449999999999966,0.03143999999999997
8049,11,0.43322,0.40178,0.42123,en_combination,5,4096,0.019449999999999967,0.03143999999999997
8050,11,0.43322,0.40178,0.42295,en_combination,5,8192,0.021169999999999967,0.03143999999999997
8051,11,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8052,12,0.43322,0.40178,0.26611,en_combination,5,16,-0.13567,0.03143999999999997
8053,12,0.43322,0.40178,0.4321,en_combination,5,32,0.030319999999999958,0.03143999999999997
8054,12,0.43322,0.40178,0.42379,en_combination,5,64,0.022009999999999974,0.03143999999999997
8055,12,0.43322,0.40178,0.41054,en_combination,5,128,0.00875999999999999,0.03143999999999997
8056,12,0.43322,0.40178,0.4202,en_combination,5,256,0.018419999999999992,0.03143999999999997
8057,12,0.43322,0.40178,0.42024,en_combination,5,512,0.018459999999999976,0.03143999999999997
8058,12,0.43322,0.40178,0.42412,en_combination,5,1024,0.02233999999999997,0.03143999999999997
8059,12,0.43322,0.40178,0.42367,en_combination,5,2048,0.021889999999999965,0.03143999999999997
8060,12,0.43322,0.40178,0.42278,en_combination,5,4096,0.020999999999999963,0.03143999999999997
8061,12,0.43322,0.40178,0.42304,en_combination,5,8192,0.02126,0.03143999999999997
8062,12,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8063,13,0.43322,0.40178,0.3716,en_combination,5,16,-0.03018000000000004,0.03143999999999997
8064,13,0.43322,0.40178,0.39774,en_combination,5,32,-0.0040400000000000436,0.03143999999999997
8065,13,0.43322,0.40178,0.41656,en_combination,5,64,0.01477999999999996,0.03143999999999997
8066,13,0.43322,0.40178,0.42064,en_combination,5,128,0.018859999999999988,0.03143999999999997
8067,13,0.43322,0.40178,0.41652,en_combination,5,256,0.014739999999999975,0.03143999999999997
8068,13,0.43322,0.40178,0.42433,en_combination,5,512,0.02254999999999996,0.03143999999999997
8069,13,0.43322,0.40178,0.42114,en_combination,5,1024,0.01935999999999999,0.03143999999999997
8070,13,0.43322,0.40178,0.41729,en_combination,5,2048,0.015509999999999968,0.03143999999999997
8071,13,0.43322,0.40178,0.4241,en_combination,5,4096,0.02231999999999995,0.03143999999999997
8072,13,0.43322,0.40178,0.42158,en_combination,5,8192,0.019799999999999984,0.03143999999999997
8073,13,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8074,14,0.43322,0.40178,0.29516,en_combination,5,16,-0.10662000000000005,0.03143999999999997
8075,14,0.43322,0.40178,0.29923,en_combination,5,32,-0.10255000000000003,0.03143999999999997
8076,14,0.43322,0.40178,0.42742,en_combination,5,64,0.025639999999999996,0.03143999999999997
8077,14,0.43322,0.40178,0.42487,en_combination,5,128,0.02309,0.03143999999999997
8078,14,0.43322,0.40178,0.41875,en_combination,5,256,0.016969999999999985,0.03143999999999997
8079,14,0.43322,0.40178,0.42354,en_combination,5,512,0.02176,0.03143999999999997
8080,14,0.43322,0.40178,0.4232,en_combination,5,1024,0.021419999999999995,0.03143999999999997
8081,14,0.43322,0.40178,0.42183,en_combination,5,2048,0.020049999999999957,0.03143999999999997
8082,14,0.43322,0.40178,0.42275,en_combination,5,4096,0.02096999999999999,0.03143999999999997
8083,14,0.43322,0.40178,0.4208,en_combination,5,8192,0.01901999999999998,0.03143999999999997
8084,14,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8085,15,0.43322,0.40178,0.27042,en_combination,5,16,-0.13136000000000003,0.03143999999999997
8086,15,0.43322,0.40178,0.39582,en_combination,5,32,-0.005960000000000021,0.03143999999999997
8087,15,0.43322,0.40178,0.41134,en_combination,5,64,0.009559999999999957,0.03143999999999997
8088,15,0.43322,0.40178,0.42833,en_combination,5,128,0.026549999999999963,0.03143999999999997
8089,15,0.43322,0.40178,0.41931,en_combination,5,256,0.01752999999999999,0.03143999999999997
8090,15,0.43322,0.40178,0.41421,en_combination,5,512,0.012429999999999997,0.03143999999999997
8091,15,0.43322,0.40178,0.42167,en_combination,5,1024,0.019889999999999963,0.03143999999999997
8092,15,0.43322,0.40178,0.42352,en_combination,5,2048,0.02173999999999998,0.03143999999999997
8093,15,0.43322,0.40178,0.42198,en_combination,5,4096,0.020199999999999996,0.03143999999999997
8094,15,0.43322,0.40178,0.42151,en_combination,5,8192,0.01972999999999997,0.03143999999999997
8095,15,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8096,16,0.43322,0.40178,0.33075,en_combination,5,16,-0.07103000000000004,0.03143999999999997
8097,16,0.43322,0.40178,0.35681,en_combination,5,32,-0.04497000000000001,0.03143999999999997
8098,16,0.43322,0.40178,0.42231,en_combination,5,64,0.020529999999999993,0.03143999999999997
8099,16,0.43322,0.40178,0.41753,en_combination,5,128,0.015749999999999986,0.03143999999999997
8100,16,0.43322,0.40178,0.42397,en_combination,5,256,0.022189999999999988,0.03143999999999997
8101,16,0.43322,0.40178,0.42032,en_combination,5,512,0.01854,0.03143999999999997
8102,16,0.43322,0.40178,0.42474,en_combination,5,1024,0.02295999999999998,0.03143999999999997
8103,16,0.43322,0.40178,0.4188,en_combination,5,2048,0.01701999999999998,0.03143999999999997
8104,16,0.43322,0.40178,0.42277,en_combination,5,4096,0.020989999999999953,0.03143999999999997
8105,16,0.43322,0.40178,0.42192,en_combination,5,8192,0.02013999999999999,0.03143999999999997
8106,16,0.43322,0.40178,0.4222,en_combination,5,20615,0.020419999999999994,0.03143999999999997
8107,17,0.43322,0.40178,0.3304,en_combination,5,16,-0.07138,0.03143999999999997
8108,17,0.43322,0.40178,0.42186,en_combination,5,32,0.020079999999999987,0.03143999999999997
8109,17,0.43322,0.40178,0.42482,en_combination,5,64,0.02303999999999995,0.03143999999999997
8110,17,0.43322,0.40178,0.43035,en_combination,5,128,0.028569999999999984,0.03143999999999997
8111,17,0.43322,0.40178,0.4258,en_combination,5,256,0.024019999999999986,0.03143999999999997
8112,17,0.43322,0.40178,0.42506,en_combination,5,512,0.023279999999999967,0.03143999999999997
8113,17,0.43322,0.40178,0.42507,en_combination,5,1024,0.023289999999999977,0.03143999999999997
8114,17,0.43322,0.40178,0.41751,en_combination,5,2048,0.015729999999999966,0.03143999999999997
